date,product_id,product_category,stock_level,safety_stock,reorder_point,max_stock,unit_cost,carrying_cost_percent,demand_variance,supplier_id,inventory_value,carrying_cost,stockout_risk,overstock_risk
2024-09-05,PROD_0015,Consumer_Goods,792,118,237,1425,120.03,0.219,0.375,SUP_0108,95063.76,20818.96344,0,0
2024-09-05,PROD_0016,Healthcare,254,38,76,457,112.93,0.184,0.31,SUP_0042,28684.22,5277.89648,0,0
2024-09-05,PROD_0017,Consumer_Goods,401,60,120,721,177.02,0.244,0.222,SUP_0174,70985.02,17320.34488,0,0
2024-09-05,PROD_0018,Industrial,135,20,40,243,97.46,0.162,0.339,SUP_0109,13157.099999999999,2131.4501999999998,0,0
2024-09-05,PROD_0019,Electronics,844,126,253,1519,93.84,0.3,0.103,SUP_0094,79200.96,23760.288,0,0
2024-09-05,PROD_0020,Healthcare,721,108,216,1297,101.34,0.215,0.262,SUP_0008,73066.14,15709.2201,0,0
2024-09-05,PROD_0021,Healthcare,122,18,36,219,122.75,0.234,0.257,SUP_0012,14975.5,3504.2670000000003,0,0
2024-09-05,PROD_0022,Consumer_Goods,955,143,286,1719,101.63,0.24,0.309,SUP_0062,97056.65,23293.595999999998,0,0
2024-09-05,PROD_0023,Healthcare,580,87,174,1044,33.45,0.169,0.238,SUP_0054,19401.0,3278.7690000000002,0,0
2024-09-05,PROD_0024,Industrial,1394,209,418,2509,118.22,0.262,0.317,SUP_0026,164798.68,43177.25416,0,0
2024-09-05,PROD_0025,Electronics,339,50,101,610,75.53,0.234,0.274,SUP_0086,25604.670000000002,5991.4927800000005,0,0
2024-09-05,PROD_0026,Electronics,749,112,224,1348,62.31,0.239,0.13,SUP_0096,46670.19,11154.17541,0,0
2024-09-05,PROD_0027,Industrial,395,59,118,711,51.06,0.176,0.396,SUP_0141,20168.7,3549.6911999999998,0,0
2024-09-05,PROD_0028,Automotive,166,24,49,298,116.31,0.264,0.356,SUP_0189,19307.46,5097.16944,0,0
2024-09-05,PROD_0029,Industrial,105,15,31,189,48.09,0.279,0.383,SUP_0033,5049.450000000001,1408.7965500000003,0,0
2024-09-05,PROD_0030,Healthcare,959,143,287,1726,118.46,0.263,0.261,SUP_0060,113603.14,29877.62582,0,0
2024-09-05,PROD_0031,Industrial,1261,189,378,2269,125.51,0.227,0.24,SUP_0061,158268.11000000002,35926.86097,0,0
2024-09-05,PROD_0032,Electronics,808,121,242,1454,33.13,0.208,0.105,SUP_0026,26769.04,5567.96032,0,0
2024-09-05,PROD_0033,Healthcare,502,75,150,903,143.18,0.299,0.315,SUP_0063,71876.36,21491.03164,0,0
2024-09-05,PROD_0034,Electronics,948,142,284,1706,148.39,0.213,0.283,SUP_0098,140673.72,29963.50236,0,0
2024-09-05,PROD_0035,Automotive,1004,150,301,1807,48.12,0.196,0.235,SUP_0126,48312.479999999996,9469.246079999999,0,0
2024-09-05,PROD_0036,Electronics,501,75,150,901,22.7,0.238,0.413,SUP_0007,11372.699999999999,2706.7025999999996,0,0
2024-09-05,PROD_0037,Electronics,331,49,99,595,112.42,0.298,0.408,SUP_0025,37211.020000000004,11088.883960000001,0,0
2024-09-05,PROD_0038,Industrial,295,44,88,531,59.42,0.274,0.167,SUP_0152,17528.9,4802.918600000001,0,0
2024-09-05,PROD_0039,Consumer_Goods,1272,190,381,2289,91.24,0.292,0.259,SUP_0176,116057.28,33888.72576,0,0
2024-09-05,PROD_0040,Electronics,937,140,281,1686,93.39,0.233,0.26,SUP_0033,87506.43000000001,20388.998190000002,0,0
2024-09-05,PROD_0041,Healthcare,832,124,249,1497,101.15,0.213,0.385,SUP_0097,84156.8,17925.398400000002,0,0
2024-09-05,PROD_0042,Consumer_Goods,591,88,177,1063,178.68,0.322,0.327,SUP_0175,105599.88,34003.161360000006,0,0
2024-09-05,PROD_0043,Automotive,892,133,267,1605,44.0,0.251,0.201,SUP_0093,39248.0,9851.248,0,0
2024-09-05,PROD_0044,Electronics,1263,189,378,2273,143.27,0.157,0.436,SUP_0010,180950.01,28409.15157,0,0
2024-09-05,PROD_0045,Electronics,99,14,29,178,163.17,0.179,0.384,SUP_0061,16153.829999999998,2891.5355699999996,0,0
2024-09-05,PROD_0046,Consumer_Goods,539,80,161,970,98.61,0.287,0.215,SUP_0132,53150.79,15254.27673,0,0
2024-09-05,PROD_0047,Consumer_Goods,414,62,124,745,90.3,0.223,0.246,SUP_0057,37384.2,8336.676599999999,0,0
2024-09-05,PROD_0048,Industrial,869,130,260,1564,94.64,0.338,0.306,SUP_0117,82242.16,27797.850080000004,0,0
2024-09-05,PROD_0049,Electronics,361,54,108,649,172.74,0.197,0.288,SUP_0069,62359.14000000001,12284.750580000002,0,0
2024-09-05,PROD_0050,Consumer_Goods,1011,151,303,1819,111.78,0.171,0.316,SUP_0105,113009.58,19324.63818,0,0
2024-09-05,PROD_0051,Automotive,142,21,42,255,186.35,0.333,0.278,SUP_0128,26461.7,8811.7461,0,0
2024-09-05,PROD_0052,Industrial,1017,152,305,1830,97.23,0.179,0.303,SUP_0008,98882.91,17700.04089,0,0
2024-09-05,PROD_0053,Consumer_Goods,327,49,98,588,82.53,0.346,0.195,SUP_0138,26987.31,9337.60926,0,0
2024-09-05,PROD_0054,Industrial,299,44,89,538,185.23,0.171,0.431,SUP_0136,55383.77,9470.624670000001,0,0
2024-09-05,PROD_0055,Industrial,833,124,249,1499,155.57,0.224,0.145,SUP_0146,129589.81,29028.11744,0,0
2024-09-05,PROD_0056,Consumer_Goods,581,87,174,1045,151.7,0.166,0.146,SUP_0115,88137.7,14630.8582,0,0
2024-09-05,PROD_0057,Electronics,1237,185,371,2226,44.11,0.264,0.234,SUP_0174,54564.07,14404.914480000001,0,0
2024-09-05,PROD_0058,Healthcare,1046,156,313,1882,138.37,0.218,0.4,SUP_0081,144735.02000000002,31552.234360000002,0,0
2024-09-05,PROD_0059,Industrial,450,67,135,810,130.55,0.177,0.38,SUP_0095,58747.50000000001,10398.3075,0,0
2024-09-05,PROD_0060,Healthcare,953,142,285,1715,118.67,0.207,0.244,SUP_0072,113092.51,23410.149569999998,0,0
2024-09-05,PROD_0061,Healthcare,1402,210,420,2523,116.8,0.289,0.271,SUP_0136,163753.6,47324.7904,0,0
2024-09-05,PROD_0062,Consumer_Goods,1399,209,419,2518,34.23,0.209,0.327,SUP_0021,47887.77,10008.54393,0,0
2024-09-05,PROD_0063,Healthcare,125,18,37,225,133.16,0.33,0.112,SUP_0192,16645.0,5492.85,0,0
2024-09-05,PROD_0064,Industrial,1039,155,311,1870,19.91,0.234,0.228,SUP_0186,20686.49,4840.6386600000005,0,0
2024-09-05,PROD_0065,Healthcare,128,19,38,230,80.18,0.347,0.371,SUP_0042,10263.04,3561.27488,0,0
2024-09-05,PROD_0066,Healthcare,806,120,241,1450,129.74,0.175,0.191,SUP_0192,104570.44,18299.826999999997,0,0
2024-09-05,PROD_0067,Consumer_Goods,190,28,57,342,191.07,0.221,0.254,SUP_0081,36303.299999999996,8023.029299999999,0,0
2024-09-05,PROD_0068,Electronics,397,59,119,714,149.71,0.242,0.423,SUP_0165,59434.87,14383.23854,0,0
2024-09-05,PROD_0069,Consumer_Goods,221,33,66,397,111.22,0.181,0.382,SUP_0104,24579.62,4448.91122,0,0
2024-09-05,PROD_0070,Automotive,845,126,253,1521,152.74,0.304,0.417,SUP_0133,129065.3,39235.8512,0,0
2024-09-05,PROD_0071,Consumer_Goods,1521,228,456,2737,186.9,0.24,0.381,SUP_0081,284274.9,68225.97600000001,0,0
2024-09-05,PROD_0072,Electronics,272,40,81,489,40.92,0.195,0.351,SUP_0038,11130.24,2170.3968,0,0
2024-09-05,PROD_0073,Consumer_Goods,410,61,123,738,134.18,0.214,0.22,SUP_0185,55013.8,11772.9532,0,0
2024-09-05,PROD_0074,Electronics,765,114,229,1377,20.22,0.237,0.403,SUP_0123,15468.3,3665.9871,0,0
2024-09-05,PROD_0075,Consumer_Goods,685,102,205,1233,81.21,0.178,0.428,SUP_0119,55628.85,9901.9353,0,0
2024-09-05,PROD_0076,Healthcare,804,120,241,1447,144.94,0.156,0.126,SUP_0097,116531.76,18178.95456,0,0
2024-09-05,PROD_0077,Electronics,352,52,105,633,61.89,0.264,0.441,SUP_0028,21785.28,5751.31392,0,0
2024-09-05,PROD_0078,Industrial,449,67,134,808,38.75,0.19,0.198,SUP_0109,17398.75,3305.7625,0,0
2024-09-05,PROD_0079,Automotive,910,136,273,1638,150.21,0.153,0.144,SUP_0150,136691.1,20913.7383,0,0
2024-09-05,PROD_0080,Electronics,161,24,48,289,145.61,0.33,0.441,SUP_0076,23443.210000000003,7736.2593000000015,0,0
2024-09-05,PROD_0081,Consumer_Goods,900,135,270,1620,162.12,0.215,0.42,SUP_0030,145908.0,31370.22,0,0
2024-09-05,PROD_0082,Healthcare,423,63,126,761,157.55,0.315,0.429,SUP_0178,66643.65000000001,20992.749750000003,0,0
2024-09-05,PROD_0083,Consumer_Goods,81,12,24,145,71.49,0.24,0.238,SUP_0128,5790.69,1389.7656,0,0
2024-09-05,PROD_0084,Industrial,509,76,152,916,160.4,0.208,0.276,SUP_0103,81643.6,16981.8688,0,0
2024-09-05,PROD_0085,Healthcare,1082,162,324,1947,87.02,0.175,0.382,SUP_0149,94155.64,16477.236999999997,0,0
2024-09-05,PROD_0086,Automotive,929,139,278,1672,195.12,0.333,0.271,SUP_0055,181266.48,60361.73784000001,0,0
2024-09-05,PROD_0087,Consumer_Goods,254,38,76,457,106.31,0.156,0.419,SUP_0182,27002.74,4212.42744,0,0
2024-09-05,PROD_0088,Electronics,98,14,29,176,87.29,0.196,0.288,SUP_0066,8554.42,1676.66632,0,0
2024-09-05,PROD_0089,Electronics,918,137,275,1652,75.93,0.164,0.35,SUP_0045,69703.74,11431.41336,0,0
2024-09-05,PROD_0090,Electronics,293,43,87,527,140.8,0.278,0.407,SUP_0049,41254.4,11468.723200000002,0,0
2024-09-05,PROD_0091,Healthcare,157,23,47,282,111.75,0.286,0.371,SUP_0181,17544.75,5017.7985,0,0
2024-09-05,PROD_0092,Consumer_Goods,235,35,70,423,89.38,0.208,0.286,SUP_0050,21004.3,4368.894399999999,0,0
2024-09-05,PROD_0093,Electronics,420,63,126,756,193.78,0.295,0.411,SUP_0025,81387.6,24009.342,0,0
2024-09-05,PROD_0094,Electronics,684,102,205,1231,38.02,0.271,0.169,SUP_0007,26005.680000000004,7047.539280000002,0,0
2024-09-05,PROD_0095,Electronics,310,46,93,558,148.89,0.236,0.427,SUP_0012,46155.899999999994,10892.792399999998,0,0
2024-09-05,PROD_0096,Electronics,516,77,154,928,73.75,0.175,0.392,SUP_0138,38055.0,6659.625,0,0
2024-09-05,PROD_0097,Healthcare,637,95,191,1146,58.78,0.308,0.232,SUP_0188,37442.86,11532.40088,0,0
2024-09-05,PROD_0098,Healthcare,428,64,128,770,154.57,0.285,0.396,SUP_0094,66155.95999999999,18854.448599999996,0,0
2024-09-05,PROD_0099,Industrial,1035,155,310,1863,175.02,0.261,0.392,SUP_0127,181145.7,47279.027700000006,0,0
2024-09-05,PROD_0100,Electronics,1108,166,332,1994,58.7,0.176,0.365,SUP_0184,65039.600000000006,11446.9696,0,0
2024-09-06,PROD_0001,Industrial,743,111,222,1337,129.85,0.245,0.338,SUP_0088,96478.55,23637.24475,0,0
2024-09-06,PROD_0002,Automotive,884,132,265,1591,23.93,0.338,0.401,SUP_0027,21154.12,7150.09256,0,0
2024-09-06,PROD_0003,Industrial,254,38,76,457,30.94,0.265,0.184,SUP_0058,7858.76,2082.5714000000003,0,0
2024-09-06,PROD_0004,Electronics,320,48,96,576,137.79,0.326,0.246,SUP_0124,44092.799999999996,14374.252799999998,0,0
2024-09-06,PROD_0005,Consumer_Goods,1253,187,375,2255,119.33,0.241,0.141,SUP_0059,149520.49,36034.438089999996,0,0
2024-09-06,PROD_0006,Automotive,1352,202,405,2433,92.93,0.184,0.147,SUP_0101,125641.36000000002,23118.010240000003,0,0
2024-09-06,PROD_0007,Consumer_Goods,868,130,260,1562,134.34,0.196,0.205,SUP_0130,116607.12000000001,22854.995520000004,0,0
2024-09-06,PROD_0008,Consumer_Goods,503,75,150,905,172.71,0.332,0.226,SUP_0082,86873.13,28841.879160000004,0,0
2024-09-06,PROD_0009,Industrial,902,135,270,1623,184.81,0.266,0.232,SUP_0091,166698.62,44341.83292,0,0
2024-09-06,PROD_0010,Automotive,118,17,35,212,23.16,0.316,0.127,SUP_0086,2732.88,863.5900800000001,0,0
2024-09-06,PROD_0011,Industrial,821,123,246,1477,46.0,0.281,0.112,SUP_0028,37766.0,10612.246000000001,0,0
2024-09-06,PROD_0012,Electronics,454,68,136,817,149.26,0.234,0.228,SUP_0196,67764.04,15856.78536,0,0
2024-09-06,PROD_0013,Healthcare,758,113,227,1364,140.63,0.266,0.234,SUP_0076,106597.54,28354.945639999998,0,0
2024-09-06,PROD_0014,Consumer_Goods,513,76,153,923,53.6,0.317,0.275,SUP_0157,27496.8,8716.4856,0,0
2024-09-06,PROD_0015,Industrial,380,57,114,684,77.0,0.251,0.297,SUP_0138,29260.0,7344.26,0,0
2024-09-06,PROD_0016,Electronics,1336,200,400,2404,161.96,0.228,0.162,SUP_0148,216378.56,49334.31168,0,0
2024-09-06,PROD_0017,Consumer_Goods,755,113,226,1359,136.71,0.165,0.272,SUP_0019,103216.05,17030.648250000002,0,0
2024-09-06,PROD_0018,Industrial,91,13,27,163,100.45,0.333,0.311,SUP_0045,9140.95,3043.9363500000004,0,0
2024-09-06,PROD_0019,Healthcare,923,138,276,1661,123.76,0.254,0.362,SUP_0079,114230.48000000001,29014.541920000003,0,0
2024-09-06,PROD_0020,Automotive,456,68,136,820,56.02,0.234,0.142,SUP_0040,25545.120000000003,5977.558080000001,0,0
2024-09-06,PROD_0021,Electronics,159,23,47,286,67.24,0.247,0.242,SUP_0021,10691.16,2640.71652,0,0
2024-09-06,PROD_0022,Industrial,1328,199,398,2390,169.48,0.321,0.339,SUP_0128,225069.43999999997,72247.29023999999,0,0
2024-09-06,PROD_0023,Automotive,623,93,186,1121,170.63,0.261,0.445,SUP_0147,106302.48999999999,27744.94989,0,0
2024-09-06,PROD_0024,Automotive,1157,173,347,2082,197.98,0.252,0.23,SUP_0153,229062.86,57723.84072,0,0
2024-09-06,PROD_0025,Industrial,300,45,90,540,154.45,0.349,0.42,SUP_0181,46335.0,16170.914999999999,0,0
2024-09-06,PROD_0026,Automotive,745,111,223,1341,17.54,0.288,0.192,SUP_0030,13067.3,3763.3823999999995,0,0
2024-09-06,PROD_0027,Electronics,1150,172,345,2070,132.75,0.249,0.215,SUP_0182,152662.5,38012.9625,0,0
2024-09-06,PROD_0028,Automotive,226,33,67,406,40.32,0.319,0.386,SUP_0183,9112.32,2906.83008,0,0
2024-09-06,PROD_0029,Consumer_Goods,946,141,283,1702,177.7,0.258,0.122,SUP_0162,168104.19999999998,43370.883599999994,0,0
2024-09-06,PROD_0030,Electronics,472,70,141,849,100.54,0.186,0.182,SUP_0085,47454.880000000005,8826.607680000001,0,0
2024-09-06,PROD_0031,Electronics,607,91,182,1092,79.88,0.301,0.164,SUP_0099,48487.159999999996,14594.635159999998,0,0
2024-09-06,PROD_0032,Automotive,554,83,166,997,154.23,0.328,0.183,SUP_0039,85443.42,28025.44176,0,0
2024-09-06,PROD_0033,Consumer_Goods,331,49,99,595,175.1,0.202,0.388,SUP_0155,57958.1,11707.5362,0,0
2024-09-06,PROD_0034,Consumer_Goods,277,41,83,498,97.78,0.276,0.167,SUP_0049,27085.06,7475.476560000001,0,0
2024-09-06,PROD_0035,Industrial,800,120,240,1440,15.23,0.34,0.333,SUP_0083,12184.0,4142.56,0,0
2024-09-06,PROD_0036,Healthcare,1080,162,324,1944,159.29,0.155,0.264,SUP_0121,172033.19999999998,26665.145999999997,0,0
2024-09-06,PROD_0037,Consumer_Goods,978,146,293,1760,136.3,0.328,0.352,SUP_0122,133301.40000000002,43722.859200000006,0,0
2024-09-06,PROD_0038,Electronics,1066,159,319,1918,139.48,0.228,0.381,SUP_0105,148685.68,33900.33504,0,0
2024-09-06,PROD_0039,Automotive,581,87,174,1045,65.32,0.261,0.396,SUP_0186,37950.92,9905.19012,0,0
2024-09-06,PROD_0040,Electronics,169,25,50,304,49.27,0.318,0.204,SUP_0161,8326.630000000001,2647.8683400000004,0,0
2024-09-06,PROD_0041,Electronics,1561,234,468,2809,98.74,0.309,0.272,SUP_0014,154133.13999999998,47627.14025999999,0,0
2024-09-06,PROD_0042,Industrial,136,20,40,244,116.45,0.247,0.319,SUP_0111,15837.2,3911.7884,0,0
2024-09-06,PROD_0043,Automotive,240,36,72,432,38.17,0.226,0.13,SUP_0111,9160.800000000001,2070.3408000000004,0,0
2024-09-06,PROD_0044,Electronics,861,129,258,1549,165.19,0.301,0.154,SUP_0147,142228.59,42810.805589999996,0,0
2024-09-06,PROD_0045,Healthcare,644,96,193,1159,125.38,0.192,0.108,SUP_0161,80744.72,15502.98624,0,0
2024-09-06,PROD_0046,Electronics,156,23,46,280,172.35,0.224,0.206,SUP_0006,26886.6,6022.5984,0,0
2024-09-06,PROD_0047,Automotive,657,98,197,1182,170.7,0.343,0.355,SUP_0157,112149.9,38467.4157,0,0
2024-09-06,PROD_0048,Automotive,1172,175,351,2109,126.11,0.244,0.173,SUP_0094,147800.92,36063.42448,0,0
2024-09-06,PROD_0049,Automotive,406,60,121,730,30.38,0.332,0.447,SUP_0030,12334.279999999999,4094.98096,0,0
2024-09-06,PROD_0050,Consumer_Goods,198,29,59,356,115.19,0.318,0.264,SUP_0144,22807.62,7252.82316,0,0
2024-09-06,PROD_0051,Automotive,888,133,266,1598,76.37,0.258,0.123,SUP_0139,67816.56,17496.67248,0,0
2024-09-06,PROD_0052,Automotive,1254,188,376,2257,130.62,0.188,0.378,SUP_0072,163797.48,30793.92624,0,0
2024-09-06,PROD_0053,Automotive,634,95,190,1141,61.34,0.309,0.429,SUP_0012,38889.560000000005,12016.87404,0,0
2024-09-06,PROD_0054,Industrial,176,26,52,316,164.29,0.189,0.395,SUP_0074,28915.039999999997,5464.9425599999995,0,0
2024-09-06,PROD_0055,Automotive,1083,162,324,1949,16.15,0.301,0.443,SUP_0058,17490.449999999997,5264.625449999999,0,0
2024-09-06,PROD_0056,Consumer_Goods,679,101,203,1222,97.05,0.325,0.267,SUP_0005,65896.95,21416.50875,0,0
2024-09-06,PROD_0057,Consumer_Goods,397,59,119,714,98.62,0.314,0.324,SUP_0196,39152.14,12293.77196,0,0
2024-09-06,PROD_0058,Electronics,1069,160,320,1924,54.88,0.216,0.238,SUP_0042,58666.72,12672.01152,0,0
2024-09-06,PROD_0059,Industrial,323,48,96,581,173.33,0.338,0.139,SUP_0007,55985.590000000004,18923.12942,0,0
2024-09-06,PROD_0060,Industrial,383,57,114,689,30.42,0.18,0.274,SUP_0010,11650.86,2097.1548000000003,0,0
2024-09-06,PROD_0061,Industrial,546,81,163,982,127.69,0.274,0.133,SUP_0115,69718.74,19102.934760000004,0,0
2024-09-06,PROD_0062,Industrial,348,52,104,626,101.42,0.308,0.387,SUP_0200,35294.16,10870.60128,0,0
2024-09-06,PROD_0063,Consumer_Goods,761,114,228,1369,74.45,0.286,0.247,SUP_0170,56656.450000000004,16203.7447,0,0
2024-09-06,PROD_0064,Automotive,662,99,198,1191,142.89,0.346,0.308,SUP_0072,94593.18,32729.240279999995,0,0
2024-09-06,PROD_0065,Electronics,723,108,216,1301,96.62,0.245,0.341,SUP_0050,69856.26000000001,17114.783700000004,0,0
2024-09-06,PROD_0066,Healthcare,580,87,174,1044,40.38,0.262,0.404,SUP_0189,23420.4,6136.144800000001,0,0
2024-09-06,PROD_0067,Healthcare,293,43,87,527,61.82,0.173,0.243,SUP_0102,18113.26,3133.5939799999996,0,0
2024-09-06,PROD_0068,Healthcare,854,128,256,1537,32.55,0.343,0.232,SUP_0015,27797.699999999997,9534.6111,0,0
2024-09-06,PROD_0069,Electronics,105,15,31,189,189.18,0.257,0.178,SUP_0105,19863.9,5105.0223000000005,0,0
2024-09-06,PROD_0070,Automotive,245,36,73,441,30.58,0.198,0.138,SUP_0156,7492.099999999999,1483.4358,0,0
2024-09-06,PROD_0071,Healthcare,1045,156,313,1881,42.53,0.301,0.413,SUP_0040,44443.85,13377.598849999998,0,0
2024-09-06,PROD_0072,Industrial,1079,161,323,1942,64.4,0.312,0.334,SUP_0078,69487.6,21680.131200000003,0,0
2024-09-06,PROD_0073,Consumer_Goods,567,85,170,1020,78.52,0.284,0.185,SUP_0037,44520.84,12643.918559999998,0,0
2024-09-06,PROD_0074,Electronics,481,72,144,865,175.97,0.236,0.234,SUP_0119,84641.56999999999,19975.410519999998,0,0
2024-09-06,PROD_0075,Healthcare,801,120,240,1441,93.82,0.229,0.347,SUP_0091,75149.81999999999,17209.30878,0,0
2024-09-06,PROD_0076,Consumer_Goods,519,77,155,934,194.56,0.331,0.186,SUP_0040,100976.64,33423.26784,0,0
2024-09-06,PROD_0077,Consumer_Goods,324,48,97,583,64.63,0.189,0.415,SUP_0110,20940.12,3957.68268,0,0
2024-09-06,PROD_0078,Healthcare,158,23,47,284,51.55,0.326,0.414,SUP_0162,8144.9,2655.2374,0,0
2024-09-06,PROD_0079,Consumer_Goods,684,102,205,1231,87.49,0.233,0.431,SUP_0136,59843.159999999996,13943.45628,0,0
2024-09-06,PROD_0080,Industrial,845,126,253,1521,48.25,0.292,0.402,SUP_0200,40771.25,11905.205,0,0
2024-09-06,PROD_0081,Automotive,334,50,100,601,179.07,0.182,0.393,SUP_0163,59809.38,10885.307159999998,0,0
2024-09-06,PROD_0082,Electronics,622,93,186,1119,26.08,0.309,0.12,SUP_0147,16221.759999999998,5012.52384,0,0
2024-09-06,PROD_0083,Industrial,892,133,267,1605,17.26,0.238,0.43,SUP_0160,15395.920000000002,3664.2289600000004,0,0
2024-09-06,PROD_0084,Healthcare,189,28,56,340,151.17,0.291,0.385,SUP_0128,28571.129999999997,8314.19883,0,0
2024-09-06,PROD_0085,Automotive,446,66,133,802,31.7,0.192,0.326,SUP_0051,14138.199999999999,2714.5344,0,0
2024-09-06,PROD_0086,Industrial,790,118,237,1422,190.7,0.197,0.167,SUP_0200,150653.0,29678.641,0,0
2024-09-06,PROD_0087,Healthcare,1586,237,475,2854,81.82,0.174,0.188,SUP_0158,129766.51999999999,22579.374479999995,0,0
2024-09-06,PROD_0088,Consumer_Goods,111,16,33,199,148.32,0.276,0.271,SUP_0158,16463.52,4543.93152,0,0
2024-09-06,PROD_0089,Consumer_Goods,546,81,163,982,162.3,0.15,0.394,SUP_0043,88615.8,13292.37,0,0
2024-09-06,PROD_0090,Automotive,695,104,208,1251,60.01,0.165,0.298,SUP_0126,41706.95,6881.64675,0,0
2024-09-06,PROD_0091,Consumer_Goods,1288,193,386,2318,141.05,0.343,0.286,SUP_0045,181672.40000000002,62313.63320000001,0,0
2024-09-06,PROD_0092,Electronics,610,91,183,1098,57.51,0.261,0.448,SUP_0115,35081.1,9156.1671,0,0
2024-09-06,PROD_0093,Electronics,915,137,274,1647,186.26,0.316,0.201,SUP_0162,170427.9,53855.2164,0,0
2024-09-06,PROD_0094,Consumer_Goods,838,125,251,1508,87.17,0.283,0.367,SUP_0188,73048.46,20672.71418,0,0
2024-09-06,PROD_0095,Industrial,723,108,216,1301,159.37,0.159,0.276,SUP_0097,115224.51000000001,18320.69709,0,0
2024-09-06,PROD_0096,Automotive,640,96,192,1152,192.27,0.342,0.432,SUP_0062,123052.8,42084.05760000001,0,0
2024-09-06,PROD_0097,Consumer_Goods,883,132,264,1589,178.16,0.292,0.102,SUP_0178,157315.28,45936.06176,0,0
2024-09-06,PROD_0098,Electronics,882,132,264,1587,99.86,0.215,0.228,SUP_0131,88076.52,18936.4518,0,0
2024-09-06,PROD_0099,Industrial,235,35,70,423,191.31,0.289,0.274,SUP_0082,44957.85,12992.81865,0,0
2024-09-06,PROD_0100,Automotive,693,103,207,1247,14.44,0.221,0.146,SUP_0084,10006.92,2211.52932,0,0
2024-09-07,PROD_0001,Industrial,795,119,238,1431,99.12,0.328,0.119,SUP_0094,78800.40000000001,25846.531200000005,0,0
2024-09-07,PROD_0002,Healthcare,1199,179,359,2158,20.98,0.19,0.335,SUP_0044,25155.02,4779.4538,0,0
2024-09-07,PROD_0003,Automotive,741,111,222,1333,24.4,0.174,0.156,SUP_0121,18080.399999999998,3145.9895999999994,0,0
2024-09-07,PROD_0004,Healthcare,273,40,81,491,33.34,0.256,0.193,SUP_0001,9101.820000000002,2330.0659200000005,0,0
2024-09-07,PROD_0005,Automotive,199,29,59,358,72.36,0.155,0.376,SUP_0171,14399.64,2231.9442,0,0
2024-09-07,PROD_0006,Healthcare,988,148,296,1778,100.12,0.259,0.244,SUP_0068,98918.56,25619.907040000002,0,0
2024-09-07,PROD_0007,Automotive,1025,153,307,1845,15.51,0.249,0.215,SUP_0198,15897.75,3958.53975,0,0
2024-09-07,PROD_0008,Automotive,1140,171,342,2052,121.27,0.161,0.348,SUP_0042,138247.8,22257.8958,0,0
2024-09-07,PROD_0009,Industrial,951,142,285,1711,101.01,0.264,0.2,SUP_0049,96060.51000000001,25359.974640000004,0,0
2024-09-07,PROD_0010,Consumer_Goods,919,137,275,1654,195.29,0.195,0.329,SUP_0065,179471.50999999998,34996.944449999995,0,0
2024-09-07,PROD_0011,Electronics,525,78,157,945,106.21,0.209,0.258,SUP_0071,55760.25,11653.892249999999,0,0
2024-09-07,PROD_0012,Industrial,910,136,273,1638,107.58,0.31,0.428,SUP_0165,97897.8,30348.318,0,0
2024-09-07,PROD_0013,Industrial,133,19,39,239,27.95,0.259,0.411,SUP_0172,3717.35,962.79365,0,0
2024-09-07,PROD_0014,Consumer_Goods,764,114,229,1375,92.23,0.236,0.435,SUP_0179,70463.72,16629.43792,0,0
2024-09-07,PROD_0015,Healthcare,117,17,35,210,50.09,0.233,0.343,SUP_0170,5860.530000000001,1365.5034900000003,0,0
2024-09-07,PROD_0016,Healthcare,1028,154,308,1850,13.61,0.177,0.231,SUP_0026,13991.08,2476.42116,0,0
2024-09-07,PROD_0017,Automotive,941,141,282,1693,155.62,0.169,0.381,SUP_0180,146438.42,24748.092980000005,0,0
2024-09-07,PROD_0018,Automotive,701,105,210,1261,191.97,0.187,0.338,SUP_0174,134570.97,25164.77139,0,0
2024-09-07,PROD_0019,Automotive,320,48,96,576,137.3,0.349,0.403,SUP_0030,43936.0,15333.663999999999,0,0
2024-09-07,PROD_0020,Industrial,986,147,295,1774,154.26,0.288,0.45,SUP_0151,152100.36,43804.903679999996,0,0
2024-09-07,PROD_0021,Consumer_Goods,1187,178,356,2136,163.79,0.332,0.119,SUP_0120,194418.72999999998,64547.018359999995,0,0
