shipment_id,supplier_id,product_id,transportation_mode,quantity,distance_miles,shipping_cost,fuel_surcharge,delivery_time_days,planned_delivery_time,actual_delivery_time,on_time_delivery,damage_incidents,carbon_footprint_kg,cost_per_unit,cost_per_mile,delivery_performance,efficiency_score
SHIP_000174,SUP_0059,PROD_0083,Truck,258,1187,259.79,29.3,2,2,3,True,0,374533.01,1.0069379844961241,0.21886267902274645,0,0.0
SHIP_000175,SUP_0020,PROD_0054,Truck,687,2590,312.57,14.38,1,1,0,True,0,1051512.13,0.45497816593886464,0.12068339768339768,1,0.6872955370809448
SHIP_000176,SUP_0195,PROD_0087,Ship,832,2012,205.78,16.72,36,36,35,True,0,4026279.74,0.24733173076923076,0.10227634194831015,1,0.8017113453718514
SHIP_000177,SUP_0124,PROD_0031,Ship,199,873,161.55,10.17,28,28,28,False,0,301258.23,0.8118090452261307,0.18505154639175259,1,0.5519345444459853
SHIP_000178,SUP_0028,PROD_0088,Truck,943,700,120.92,14.51,6,6,6,True,0,683928.19,0.12822905620360553,0.17274285714285714,1,0.8863448379577412
SHIP_000179,SUP_0071,PROD_0099,Truck,810,99,355.09,49.59,2,2,1,True,0,71412.12,0.43838271604938267,3.5867676767676766,1,0.6952252615677759
SHIP_000180,SUP_0021,PROD_0036,Rail,198,2427,346.67,26.03,13,13,14,True,0,353042.4,1.750858585858586,0.14283889575607747,0,0.0
SHIP_000181,SUP_0138,PROD_0069,Air,431,2316,340.54,31.44,1,1,3,True,2,744459.53,0.7901160092807425,0.14703799654576857,0,0.0
SHIP_000182,SUP_0106,PROD_0011,Truck,531,2130,361.8,18.18,1,1,1,True,0,2191075.78,0.6813559322033899,0.16985915492957748,1,0.594758064516129
SHIP_000183,SUP_0153,PROD_0067,Rail,752,2285,167.41,14.69,5,5,6,True,0,3481022.21,0.22261968085106382,0.07326477024070022,0,0.0
SHIP_000184,SUP_0142,PROD_0054,Truck,183,2897,350.52,23.46,5,5,5,True,0,744647.71,1.9154098360655736,0.12099413186054539,1,0.3430049482681062
SHIP_000185,SUP_0107,PROD_0021,Ship,879,2194,235.83,23.31,30,30,29,True,0,3076569.49,0.26829351535836177,0.10748860528714677,1,0.7884610209628374
SHIP_000186,SUP_0131,PROD_0033,Truck,766,2272,603.65,34.58,4,4,7,True,0,3396921.58,0.7880548302872062,0.2656910211267606,0,0.0
SHIP_000187,SUP_0118,PROD_0012,Rail,984,1483,309.5,37.78,6,6,7,True,0,822165.15,0.31453252032520324,0.20869858395144977,0,0.0
SHIP_000188,SUP_0108,PROD_0036,Ship,196,1735,132.23,8.34,22,22,23,True,0,436191.94,0.6746428571428571,0.07621325648414985,0,0.0
SHIP_000189,SUP_0181,PROD_0043,Ship,194,1790,173.78,10.92,14,14,16,True,0,611487.13,0.8957731958762887,0.09708379888268157,0,0.0
SHIP_000190,SUP_0062,PROD_0005,Truck,665,981,498.17,42.63,5,5,6,True,0,1340178.74,0.7491278195488722,0.5078185524974516,0,0.0
SHIP_000191,SUP_0141,PROD_0084,Intermodal,758,1991,181.04,16.77,8,8,11,True,0,3651669.98,0.2388390501319261,0.09092918131592165,0,0.0
SHIP_000192,SUP_0048,PROD_0012,Truck,664,1959,266.22,20.69,3,3,5,True,0,993241.31,0.4009337349397591,0.13589586523736602,0,0.0
SHIP_000193,SUP_0198,PROD_0095,Truck,771,1992,543.5,44.57,5,5,6,True,0,2072438.18,0.704928664072633,0.2728413654618474,0,0.0
SHIP_000194,SUP_0115,PROD_0028,Truck,782,1224,160.39,20.9,2,2,4,True,0,2353751.42,0.2051023017902813,0.1310375816993464,0,0.0
SHIP_000195,SUP_0058,PROD_0002,Truck,654,1538,372.91,20.83,1,1,1,True,0,2386368.23,0.5701987767584098,0.24246423927178154,1,0.6368620424379936
SHIP_000196,SUP_0068,PROD_0055,Air,956,1992,287.0,30.29,2,2,2,True,0,1031872.11,0.3002092050209205,0.14407630522088352,1,0.7691069991954949
SHIP_000197,SUP_0111,PROD_0072,Truck,28,305,507.79,54.12,3,3,6,True,0,9641.37,18.135357142857142,1.6648852459016394,0,0.0
SHIP_000198,SUP_0024,PROD_0035,Truck,81,1613,436.75,33.81,5,5,6,True,0,163832.1,5.3919753086419755,0.2707687538747675,0,0.0
SHIP_000199,SUP_0031,PROD_0005,Truck,759,778,532.99,72.12,6,6,9,True,1,316393.97,0.7022266139657444,0.6850771208226221,0,0.0
SHIP_000200,SUP_0074,PROD_0084,Rail,422,600,120.92,7.14,6,6,7,True,0,338039.35,0.2865402843601896,0.20153333333333334,0,0.0
SHIP_000201,SUP_0011,PROD_0034,Ship,214,2579,177.51,15.57,39,39,41,True,0,373936.21,0.8294859813084112,0.06882900348972469,0,0.0
SHIP_000202,SUP_0116,PROD_0033,Ship,282,1886,202.9,11.08,24,24,24,False,0,713472.95,0.7195035460992908,0.10758218451749735,1,0.5815632089090534
SHIP_000203,SUP_0104,PROD_0007,Truck,843,428,482.09,44.81,5,5,5,True,0,505185.54,0.5718742586002372,1.1263785046728971,1,0.636183202650386
SHIP_000204,SUP_0028,PROD_0069,Air,322,1890,560.44,64.01,2,2,1,False,1,763926.04,1.7404968944099382,0.29652910052910053,1,0.1824486650650469
SHIP_000205,SUP_0017,PROD_0065,Truck,173,913,232.59,31.45,2,2,5,True,0,236225.52,1.3444508670520232,0.25475355969331875,0,0.0
SHIP_000206,SUP_0107,PROD_0081,Ship,794,2875,123.75,10.02,33,33,34,True,0,2468580.24,0.15585642317380352,0.043043478260869565,0,0.0
SHIP_000207,SUP_0014,PROD_0100,Intermodal,894,1341,314.87,31.65,11,11,14,True,0,2377447.75,0.3522035794183445,0.23480238627889635,0,0.0
SHIP_000208,SUP_0173,PROD_0044,Intermodal,835,741,248.57,32.74,12,12,14,True,0,436526.17,0.297688622754491,0.3354520917678812,0,0.0
SHIP_000209,SUP_0106,PROD_0065,Truck,936,655,156.46,19.16,5,5,8,True,0,1348414.01,0.16715811965811966,0.2388702290076336,0,0.0
SHIP_000210,SUP_0110,PROD_0044,Air,324,936,609.34,73.99,1,1,0,True,0,251592.78,1.8806790123456791,0.6510042735042736,1,0.3471403775687317
SHIP_000211,SUP_0061,PROD_0013,Rail,963,823,138.0,13.27,11,11,11,True,1,1506445.59,0.14330218068535824,0.16767922235722965,1,0.4373297002724796
SHIP_000212,SUP_0063,PROD_0098,Truck,141,1920,133.25,13.41,5,5,6,True,0,285235.3,0.9450354609929078,0.06940104166666666,0,0.0
SHIP_000213,SUP_0079,PROD_0029,Truck,745,447,231.29,27.0,5,5,8,True,0,779874.55,0.31045637583892616,0.5174272930648769,0,0.0
SHIP_000214,SUP_0005,PROD_0036,Truck,78,2353,453.34,23.68,3,3,3,True,0,405603.6,5.812051282051281,0.19266468338291542,1,0.14679865999171907
SHIP_000215,SUP_0115,PROD_0007,Truck,930,2816,587.08,64.67,2,2,1,True,0,3738487.58,0.6312688172043012,0.20848011363636365,1,0.6130197484641549
SHIP_000216,SUP_0093,PROD_0052,Truck,545,1045,383.87,24.96,2,2,4,True,0,587217.49,0.7043486238532111,0.3673397129186603,0,0.0
SHIP_000217,SUP_0126,PROD_0021,Air,883,2253,615.78,59.38,1,1,3,True,1,4271940.63,0.6973725934314835,0.2733155792276964,0,0.0
SHIP_000218,SUP_0054,PROD_0018,Truck,406,503,428.93,38.04,3,3,5,False,0,144933.36,1.0564778325123152,0.8527435387673956,0,0.0
SHIP_000219,SUP_0084,PROD_0051,Rail,786,1789,316.47,25.69,10,10,13,True,0,2926374.46,0.4026335877862596,0.17689770821688094,0,0.0
SHIP_000220,SUP_0194,PROD_0099,Air,760,764,447.5,31.64,2,2,5,True,0,1116594.24,0.5888157894736842,0.5857329842931938,0,0.0
SHIP_000221,SUP_0178,PROD_0026,Truck,550,2730,326.17,22.9,3,3,3,True,0,2278934.42,0.5930363636363637,0.11947619047619049,1,0.6277320611296894
SHIP_000222,SUP_0186,PROD_0070,Air,162,2728,937.88,80.95,2,2,2,True,0,639306.41,5.789382716049382,0.3437976539589443,1,0.14728879514128815
SHIP_000223,SUP_0014,PROD_0002,Ship,258,903,123.68,16.58,28,28,31,True,1,500460.65,0.4793798449612403,0.13696566998892581,0,0.0
SHIP_000224,SUP_0083,PROD_0062,Truck,167,1686,382.62,47.12,2,2,3,False,0,497811.3,2.2911377245508984,0.22693950177935943,0,0.0
SHIP_000225,SUP_0016,PROD_0096,Air,511,249,321.48,42.93,2,2,2,True,0,226316.29,0.6291193737769081,1.2910843373493976,1,0.6138285604458966
SHIP_000226,SUP_0006,PROD_0093,Truck,190,2224,609.93,44.5,3,3,3,False,1,675222.87,3.2101578947368417,0.27424910071942443,1,0.11876039153425925
SHIP_000227,SUP_0172,PROD_0090,Air,916,1174,667.99,37.25,1,1,3,True,0,1672920.6,0.7292467248908298,0.5689863713798978,0,0.0
SHIP_000228,SUP_0099,PROD_0001,Rail,863,2806,169.09,7.73,6,6,9,True,0,2792847.28,0.19593279258400928,0.060260156806842484,0,0.0
SHIP_000229,SUP_0181,PROD_0086,Intermodal,195,468,252.65,13.92,12,12,15,True,0,111973.05,1.2956410256410256,0.5398504273504273,0,0.0
SHIP_000230,SUP_0055,PROD_0011,Rail,674,2390,138.03,15.29,11,11,14,True,0,1007075.93,0.20479228486646883,0.057753138075313806,0,0.0
SHIP_000231,SUP_0119,PROD_0005,Air,710,1324,876.87,76.01,1,1,1,True,0,1473391.84,1.2350281690140845,0.6622885196374623,1,0.44742165394770844
SHIP_000232,SUP_0120,PROD_0005,Truck,215,1486,217.49,15.17,6,6,5,True,0,686620.08,1.0115813953488373,0.14635935397039032,1,0.4971213207241786
SHIP_000233,SUP_0009,PROD_0030,Truck,271,2893,419.89,35.2,6,6,8,True,0,811657.83,1.549409594095941,0.14513999308676115,0,0.0
SHIP_000234,SUP_0164,PROD_0068,Truck,840,1843,521.55,54.24,4,4,7,True,0,3529978.39,0.6208928571428571,0.2829896907216495,0,0.0
SHIP_000235,SUP_0068,PROD_0057,Rail,438,1359,226.61,17.69,9,9,9,True,0,1195550.48,0.5173744292237443,0.166747608535688,1,0.6590331171664585
SHIP_000236,SUP_0128,PROD_0076,Intermodal,81,1492,416.06,28.17,15,15,15,True,0,229829.0,5.136543209876543,0.2788605898123324,1,0.16295819418178892
SHIP_000237,SUP_0099,PROD_0056,Truck,442,1634,387.61,44.01,6,6,5,True,0,748512.03,0.8769457013574661,0.2372154222766218,1,0.5327804631091718
SHIP_000238,SUP_0097,PROD_0001,Air,897,388,255.26,28.61,2,2,5,True,0,776226.92,0.28457079152731324,0.6578865979381443,0,0.0
SHIP_000239,SUP_0126,PROD_0095,Truck,139,219,350.87,39.6,2,2,1,True,0,17872.03,2.524244604316547,1.6021461187214612,1,0.28374874966827934
SHIP_000240,SUP_0024,PROD_0069,Rail,998,1849,244.85,16.25,10,10,13,True,0,2458508.1,0.24534068136272544,0.1324229313142239,0,0.0
SHIP_000241,SUP_0187,PROD_0074,Ship,274,1013,180.55,11.14,35,35,36,True,0,541398.18,0.6589416058394161,0.1782329713721619,0,0.0
SHIP_000242,SUP_0140,PROD_0038,Truck,526,1253,528.02,31.49,5,5,4,True,1,1073179.17,1.0038403041825095,0.4214046288906624,1,0.24952088195669908
SHIP_000243,SUP_0164,PROD_0067,Air,139,2245,605.92,70.2,2,2,2,True,0,281765.94,4.359136690647482,0.2698975501113586,1,0.18659721849326102
SHIP_000244,SUP_0066,PROD_0076,Ship,462,374,197.15,23.29,42,42,41,False,0,120771.58,0.42673160173160174,0.527139037433155,1,0.7009026776909657
SHIP_000245,SUP_0085,PROD_0079,Truck,257,1050,242.5,25.71,6,6,8,True,0,158200.95,0.943579766536965,0.23095238095238096,0,0.0
SHIP_000246,SUP_0036,PROD_0069,Truck,291,620,431.96,50.16,6,6,8,True,1,240284.48,1.4843986254295531,0.6967096774193549,0,0.0
SHIP_000247,SUP_0106,PROD_0063,Rail,242,2612,278.29,16.89,8,8,10,True,1,1406479.04,1.1499586776859505,0.10654287901990812,0,0.0
SHIP_000248,SUP_0014,PROD_0094,Truck,310,376,380.64,31.21,5,5,4,True,0,224024.03,1.2278709677419355,1.0123404255319148,1,0.4488590293061508
SHIP_000249,SUP_0069,PROD_0099,Intermodal,665,1727,308.27,35.9,17,17,17,True,0,707129.08,0.46356390977443607,0.17850028951939778,1,0.6832636370174773
SHIP_000250,SUP_0162,PROD_0082,Ship,298,1461,142.53,14.68,34,34,37,True,0,807477.54,0.47828859060402684,0.0975564681724846,0,0.0
SHIP_000251,SUP_0041,PROD_0072,Truck,657,2269,365.63,36.54,6,6,5,True,0,3117673.89,0.5565144596651446,0.16114147201410312,1,0.6424611051895602
SHIP_000252,SUP_0133,PROD_0057,Truck,228,2898,581.63,50.0,4,4,4,True,0,1082566.44,2.5510087719298244,0.20070048309178745,1,0.2816101182021417
SHIP_000253,SUP_0127,PROD_0032,Truck,854,1752,218.89,21.15,3,3,3,True,0,1852782.57,0.25631147540983606,0.12493721461187214,1,0.7959809486527043
SHIP_000254,SUP_0178,PROD_0049,Truck,263,2539,458.59,23.43,6,6,6,True,0,716676.03,1.7436882129277567,0.18061835368255216,1,0.3644729001233387
SHIP_000255,SUP_0191,PROD_0064,Truck,44,2320,173.41,16.73,2,2,5,True,0,143684.4,3.9411363636363634,0.0747456896551724,0,0.0
SHIP_000256,SUP_0057,PROD_0031,Intermodal,149,1088,180.17,11.22,20,20,19,False,0,282858.17,1.2091946308724832,0.16559742647058823,1,0.4526536440137315
SHIP_000257,SUP_0038,PROD_0062,Rail,689,1036,270.75,25.59,6,6,5,True,1,452885.04,0.3929608127721335,0.26134169884169883,1,0.3589476426152644
SHIP_000258,SUP_0061,PROD_0062,Ship,666,2899,78.26,6.77,14,14,17,True,0,1352002.4,0.11750750750750752,0.026995515695067265,0,0.0
SHIP_000259,SUP_0023,PROD_0099,Intermodal,458,2751,256.98,10.24,8,8,8,True,0,1404682.26,0.5610917030567686,0.09341330425299892,1,0.6405773588072393
SHIP_000260,SUP_0150,PROD_0040,Air,360,1799,673.66,32.02,1,1,0,True,0,355152.31,1.8712777777777776,0.3744635908838243,1,0.3482769963043941
SHIP_000261,SUP_0003,PROD_0033,Truck,724,2915,288.67,32.05,2,2,1,True,0,1069489.53,0.3987154696132597,0.09902915951972556,1,0.7149416888028676
SHIP_000262,SUP_0122,PROD_0096,Truck,542,2334,426.8,32.25,4,4,5,True,0,1691679.78,0.7874538745387454,0.18286203941730936,0,0.0
SHIP_000263,SUP_0062,PROD_0059,Rail,545,1289,94.63,6.45,12,12,12,True,1,1238175.3,0.17363302752293577,0.07341349883630721,1,0.42602754717571095
SHIP_000264,SUP_0082,PROD_0014,Rail,665,1004,173.73,21.06,7,7,7,True,0,709013.74,0.26124812030075184,0.17303784860557767,1,0.7928654036459887
SHIP_000265,SUP_0072,PROD_0061,Rail,278,2838,280.33,31.24,7,7,8,True,0,1635346.85,1.0083812949640287,0.09877730796335447,0,0.0
SHIP_000266,SUP_0176,PROD_0009,Truck,223,1191,444.94,51.04,3,3,4,True,0,349874.32,1.9952466367713004,0.3735852225020991,0,0.0
SHIP_000267,SUP_0199,PROD_0009,Rail,566,1888,301.03,16.73,9,9,10,True,0,2492214.74,0.5318551236749116,0.15944385593220337,0,0.0
SHIP_000268,SUP_0051,PROD_0081,Truck,399,2118,480.54,47.58,2,2,1,True,0,1173504.69,1.2043609022556392,0.22688385269121814,1,0.4536462241626304
SHIP_000269,SUP_0119,PROD_0049,Intermodal,313,2003,403.3,31.31,11,11,12,True,1,1430322.39,1.2884984025559105,0.20134797803295057,0,0.0
SHIP_000270,SUP_0105,PROD_0078,Truck,224,2570,378.03,30.85,4,4,4,False,0,912475.6,1.6876339285714284,0.14709338521400778,1,0.3720744813381393
SHIP_000271,SUP_0056,PROD_0025,Truck,480,796,149.67,10.0,6,6,8,True,0,416570.66,0.3118125,0.18802763819095475,0,0.0
SHIP_000272,SUP_0063,PROD_0084,Rail,194,1379,172.69,16.88,7,7,8,False,0,595865.56,0.8901546391752577,0.1252284263959391,0,0.0
SHIP_000273,SUP_0097,PROD_0005,Rail,297,2072,308.85,32.53,6,6,7,True,0,755582.89,1.0398989898989899,0.14905888030888031,0,0.0
SHIP_000274,SUP_0015,PROD_0090,Truck,158,1602,394.74,47.01,2,2,2,True,0,520297.04,2.498354430379747,0.24640449438202247,1,0.28584868111589534
SHIP_000275,SUP_0029,PROD_0053,Truck,460,1218,329.03,17.04,1,1,1,True,0,1348844.3,0.7152826086956521,0.27013957307060754,1,0.5829943094685881
SHIP_000276,SUP_0009,PROD_0069,Rail,622,515,300.62,40.64,11,11,12,True,0,497698.01,0.48331189710610933,0.5837281553398058,0,0.0
SHIP_000277,SUP_0047,PROD_0033,Rail,442,1161,231.32,18.97,11,11,13,False,0,514446.8,0.5233484162895927,0.1992420327304048,0,0.0
SHIP_000278,SUP_0038,PROD_0024,Air,813,2350,653.62,72.28,1,1,1,True,0,4028077.26,0.8039606396063961,0.27813617021276593,1,0.5543358197760838
SHIP_000279,SUP_0193,PROD_0099,Ship,298,1261,190.15,22.54,28,28,27,True,0,334616.46,0.6380872483221477,0.1507930214115781,1,0.6104680938236198
SHIP_000280,SUP_0110,PROD_0013,Rail,625,2775,128.0,10.4,8,8,8,True,0,2704368.63,0.2048,0.04612612612612613,1,0.8300132802124833
SHIP_000281,SUP_0050,PROD_0098,Rail,504,2341,101.14,8.65,10,10,10,True,0,2405071.36,0.20067460317460317,0.04320375907731738,1,0.832865122120501
SHIP_000282,SUP_0102,PROD_0035,Rail,720,1558,205.66,20.59,11,11,10,True,0,2066495.1,0.2856388888888889,0.132002567394095,1,0.7778233908778602
SHIP_000283,SUP_0183,PROD_0094,Rail,910,2901,225.48,17.54,5,5,5,True,0,4177404.66,0.24778021978021977,0.07772492244053775,1,0.8014231866699546
SHIP_000284,SUP_0011,PROD_0067,Truck,11,507,162.46,18.62,1,1,3,True,0,6088.58,14.76909090909091,0.3204339250493097,0,0.0
SHIP_000285,SUP_0141,PROD_0052,Truck,291,988,304.91,15.21,3,3,5,True,0,307464.35,1.0478006872852235,0.30861336032388664,0,0.0
SHIP_000286,SUP_0153,PROD_0068,Truck,800,2692,574.84,27.75,5,5,4,True,1,3041932.51,0.71855,0.2135364041604755,1,0.2909429460882721
SHIP_000287,SUP_0120,PROD_0074,Rail,251,235,206.61,20.06,12,12,15,True,0,95588.13,0.8231474103585658,0.8791914893617022,0,0.0
SHIP_000288,SUP_0034,PROD_0021,Rail,768,916,232.34,11.86,10,10,9,True,0,364656.65,0.3025260416666667,0.253646288209607,1,0.7677389687506249
SHIP_000289,SUP_0128,PROD_0053,Truck,95,2353,147.53,17.71,5,5,6,True,0,167376.04,1.5529473684210526,0.06269868253293667,0,0.0
SHIP_000290,SUP_0194,PROD_0093,Ship,728,2095,225.38,25.23,24,24,25,True,0,2026200.88,0.3095879120879121,0.1075799522673031,0,0.0
SHIP_000291,SUP_0144,PROD_0086,Ship,296,1220,213.33,28.2,37,37,40,True,0,693809.91,0.7207094594594595,0.17486065573770493,0,0.0
SHIP_000292,SUP_0177,PROD_0070,Ship,103,326,144.86,9.27,15,15,17,True,0,25756.12,1.4064077669902915,0.44435582822085895,0,0.0
SHIP_000293,SUP_0105,PROD_0093,Truck,681,1085,536.23,34.4,2,2,4,True,0,1828255.02,0.7874155653450808,0.49422119815668203,0,0.0
SHIP_000294,SUP_0140,PROD_0009,Truck,731,743,424.11,40.98,4,4,3,True,0,425058.27,0.5801778385772914,0.5708075370121131,1,0.6328401624087748
SHIP_000295,SUP_0146,PROD_0098,Ship,554,814,196.5,21.02,40,40,43,True,0,659808.27,0.3546931407942238,0.2414004914004914,0,0.0
SHIP_000296,SUP_0128,PROD_0041,Truck,833,1664,131.38,5.83,1,1,2,True,0,1220430.68,0.15771908763505402,0.07895432692307693,0,0.0
SHIP_000297,SUP_0166,PROD_0003,Truck,534,2869,239.32,15.62,4,4,5,True,0,938546.1,0.4481647940074906,0.08341582432903451,0,0.0
SHIP_000298,SUP_0102,PROD_0082,Truck,728,1324,191.78,24.02,6,6,7,True,0,1904119.51,0.26343406593406593,0.1448489425981873,0,0.0
SHIP_000299,SUP_0149,PROD_0051,Ship,763,1391,93.67,5.79,43,43,44,True,0,2405937.9,0.1227653997378768,0.06734004313443566,0,0.0
SHIP_000300,SUP_0019,PROD_0005,Rail,555,1518,128.95,6.73,9,9,11,False,0,2085612.03,0.23234234234234233,0.08494729907773385,0,0.0
SHIP_000301,SUP_0057,PROD_0043,Intermodal,252,1241,159.25,18.44,13,13,15,True,0,254899.35,0.6319444444444444,0.1283239323126511,0,0.0
SHIP_000302,SUP_0129,PROD_0051,Rail,197,1243,207.43,22.17,13,13,16,True,0,454362.17,1.0529441624365483,0.16687851971037812,0,0.0
SHIP_000303,SUP_0059,PROD_0026,Truck,159,1242,312.93,32.44,6,6,7,True,0,162114.08,1.96811320754717,0.25195652173913047,0,0.0
SHIP_000304,SUP_0164,PROD_0045,Truck,241,121,350.79,40.89,5,5,7,True,0,61499.13,1.4555601659751038,2.8990909090909094,0,0.0
SHIP_000305,SUP_0096,PROD_0026,Truck,123,2332,481.65,24.6,5,5,8,True,1,598628.09,3.915853658536585,0.2065394511149228,0,0.0
SHIP_000306,SUP_0087,PROD_0005,Truck,544,432,436.18,45.27,4,4,6,True,0,273319.01,0.8018014705882353,1.009675925925926,0,0.0
SHIP_000307,SUP_0058,PROD_0095,Ship,715,2862,165.61,17.58,31,31,33,True,0,3550419.05,0.23162237762237764,0.05786512928022362,0,0.0
SHIP_000308,SUP_0157,PROD_0013,Truck,66,196,304.72,43.41,3,3,4,True,0,16673.92,4.616969696969697,1.5546938775510206,0,0.0
SHIP_000309,SUP_0073,PROD_0091,Truck,494,379,302.62,34.62,3,3,5,False,1,256195.36,0.6125910931174089,0.7984696569920845,0,0.0
SHIP_000310,SUP_0198,PROD_0099,Truck,20,2067,170.45,16.21,5,5,5,True,0,53069.73,8.522499999999999,0.0824625060474117,1,0.10501443948542925
SHIP_000311,SUP_0108,PROD_0081,Truck,431,683,359.04,31.18,5,5,7,True,0,725048.26,0.8330394431554525,0.5256808199121523,0,0.0
SHIP_000312,SUP_0027,PROD_0063,Truck,37,816,376.1,41.16,2,2,2,True,0,73624.19,10.164864864864866,0.46090686274509807,1,0.08956669087388042
SHIP_000313,SUP_0006,PROD_0088,Rail,917,1167,147.18,14.23,8,8,9,True,0,2241003.68,0.16050163576881135,0.12611825192802056,0,0.0
SHIP_000314,SUP_0114,PROD_0060,Truck,448,1030,286.71,26.5,5,5,7,True,0,909269.55,0.6399776785714285,0.27835922330097085,0,0.0
SHIP_000315,SUP_0019,PROD_0068,Intermodal,542,606,343.72,30.18,9,9,9,True,0,667962.95,0.634169741697417,0.5671947194719472,1,0.6119315359255747
SHIP_000316,SUP_0023,PROD_0051,Truck,864,1864,279.82,28.82,4,4,7,True,0,2481621.0,0.32386574074074076,0.15011802575107297,0,0.0
SHIP_000317,SUP_0019,PROD_0031,Truck,69,730,136.51,18.5,4,4,3,True,1,122965.06,1.978405797101449,0.187,1,0.16787504257700356
SHIP_000318,SUP_0129,PROD_0029,Ship,867,2405,196.47,21.41,29,29,30,True,0,4124142.43,0.22660899653979238,0.08169230769230769,0,0.0
SHIP_000319,SUP_0022,PROD_0015,Intermodal,441,1599,284.66,22.77,15,15,16,True,0,1451441.21,0.6454875283446713,0.17802376485303317,0,0.0
SHIP_000320,SUP_0052,PROD_0028,Truck,21,1316,148.85,18.49,1,1,2,True,0,23187.1,7.088095238095238,0.1131079027355623,0,0.0
SHIP_000321,SUP_0152,PROD_0079,Rail,91,728,199.11,12.95,5,5,4,True,0,149382.86,2.188021978021978,0.27350274725274726,1,0.3136741236082865
SHIP_000322,SUP_0096,PROD_0011,Truck,843,135,308.58,41.87,4,4,3,False,0,170194.46,0.3660498220640569,2.2857777777777777,1,0.7320377220861772
SHIP_000323,SUP_0032,PROD_0050,Truck,52,973,199.46,16.81,5,5,4,False,0,97554.11,3.835769230769231,0.20499486125385408,1,0.20679233277658476
SHIP_000324,SUP_0111,PROD_0030,Air,50,2052,577.34,47.24,1,1,2,True,1,168772.71,11.546800000000001,0.2813547758284601,0,0.0
SHIP_000325,SUP_0019,PROD_0044,Truck,311,1319,282.39,35.75,4,4,5,True,0,1015125.44,0.9080064308681671,0.21409401061410158,0,0.0
SHIP_000326,SUP_0100,PROD_0041,Truck,266,297,234.33,33.17,3,3,2,True,0,60144.59,0.8809398496240602,0.788989898989899,1,0.531649111586353
SHIP_000327,SUP_0182,PROD_0046,Ship,667,840,204.02,10.45,37,37,38,False,0,768825.34,0.3058770614692654,0.2428809523809524,0,0.0
SHIP_000328,SUP_0038,PROD_0024,Rail,484,2663,249.94,19.26,5,5,5,False,0,3217358.27,0.516404958677686,0.09385655276004506,1,0.6594544513175464
SHIP_000329,SUP_0090,PROD_0074,Ship,56,483,71.56,6.46,19,19,20,True,0,14706.58,1.2778571428571428,0.14815734989648033,0,0.0
SHIP_000330,SUP_0190,PROD_0048,Rail,743,2223,344.99,14.48,12,12,13,True,0,1278709.24,0.46432032301480486,0.15519118308591992,0,0.0
SHIP_000331,SUP_0147,PROD_0096,Truck,987,613,386.69,26.04,4,4,7,True,0,1370087.62,0.39178318135764945,0.6308156606851549,0,0.0
SHIP_000332,SUP_0060,PROD_0088,Truck,892,1762,576.6,38.31,2,2,3,True,0,1091849.58,0.6464125560538116,0.32724177071509647,0,0.0
SHIP_000333,SUP_0124,PROD_0075,Truck,40,2774,401.45,25.65,4,4,4,True,0,141794.31,10.036249999999999,0.144718817591925,1,0.090610488164005
SHIP_000334,SUP_0029,PROD_0085,Rail,475,1821,128.89,15.97,11,11,11,True,0,864029.51,0.2713473684210526,0.07077979132344865,1,0.7865670900329531
SHIP_000335,SUP_0120,PROD_0069,Air,276,912,771.95,88.03,1,1,2,True,0,314793.07,2.7969202898550725,0.846436403508772,0,0.0
SHIP_000336,SUP_0035,PROD_0039,Rail,481,2173,164.59,16.29,12,12,15,True,0,1123606.93,0.3421829521829522,0.07574321214910262,0,0.0
SHIP_000337,SUP_0040,PROD_0064,Truck,199,2165,568.73,40.66,1,1,2,True,1,888221.07,2.8579396984924625,0.26269284064665127,0,0.0
SHIP_000338,SUP_0043,PROD_0023,Truck,752,2382,218.59,24.13,4,4,6,True,0,1728386.17,0.2906781914893617,0.09176742233417297,0,0.0
SHIP_000339,SUP_0131,PROD_0095,Intermodal,398,129,262.02,19.76,19,19,20,True,0,78334.73,0.6583417085427136,2.031162790697674,0,0.0
