date,product_id,product_category,stock_level,safety_stock,reorder_point,max_stock,unit_cost,carrying_cost_percent,demand_variance,supplier_id
2024-09-05,PROD_0091,Healthcare,157,23,47,282,111.75,0.286,0.371,SUP_0181
2024-09-05,PROD_0092,Consumer_Goods,235,35,70,423,89.38,0.208,0.286,SUP_0050
2024-09-05,PROD_0093,Electronics,420,63,126,756,193.78,0.295,0.411,SUP_0025
2024-09-05,PROD_0094,Electronics,684,102,205,1231,38.02,0.271,0.169,SUP_0007
2024-09-05,PROD_0095,Electronics,310,46,93,558,148.89,0.236,0.427,SUP_0012
2024-09-05,PROD_0096,Electronics,516,77,154,928,73.75,0.175,0.392,SUP_0138
2024-09-05,PROD_0097,Healthcare,637,95,191,1146,58.78,0.308,0.232,SUP_0188
2024-09-05,PROD_0098,Healthcare,428,64,128,770,154.57,0.285,0.396,SUP_0094
2024-09-05,PROD_0099,Industrial,1035,155,310,1863,175.02,0.261,0.392,SUP_0127
2024-09-05,PROD_0100,Electronics,1108,166,332,1994,58.7,0.176,0.365,SUP_0184
2024-09-06,PROD_0001,Industrial,743,111,222,1337,129.85,0.245,0.338,SUP_0088
2024-09-06,PROD_0002,Automotive,884,132,265,1591,23.93,0.338,0.401,SUP_0027
2024-09-06,PROD_0003,Industrial,254,38,76,457,30.94,0.265,0.184,SUP_0058
2024-09-06,PROD_0004,Electronics,320,48,96,576,137.79,0.326,0.246,SUP_0124
2024-09-06,PROD_0005,Consumer_Goods,1253,187,375,2255,119.33,0.241,0.141,SUP_0059
2024-09-06,PROD_0006,Automotive,1352,202,405,2433,92.93,0.184,0.147,SUP_0101
2024-09-06,PROD_0007,Consumer_Goods,868,130,260,1562,134.34,0.196,0.205,SUP_0130
2024-09-06,PROD_0008,Consumer_Goods,503,75,150,905,172.71,0.332,0.226,SUP_0082
2024-09-06,PROD_0009,Industrial,902,135,270,1623,184.81,0.266,0.232,SUP_0091
2024-09-06,PROD_0010,Automotive,118,17,35,212,23.16,0.316,0.127,SUP_0086
2024-09-06,PROD_0011,Industrial,821,123,246,1477,46.0,0.281,0.112,SUP_0028
2024-09-06,PROD_0012,Electronics,454,68,136,817,149.26,0.234,0.228,SUP_0196
2024-09-06,PROD_0013,Healthcare,758,113,227,1364,140.63,0.266,0.234,SUP_0076
2024-09-06,PROD_0014,Consumer_Goods,513,76,153,923,53.6,0.317,0.275,SUP_0157
2024-09-06,PROD_0015,Industrial,380,57,114,684,77.0,0.251,0.297,SUP_0138
2024-09-06,PROD_0016,Electronics,1336,200,400,2404,161.96,0.228,0.162,SUP_0148
2024-09-06,PROD_0017,Consumer_Goods,755,113,226,1359,136.71,0.165,0.272,SUP_0019
2024-09-06,PROD_0018,Industrial,91,13,27,163,100.45,0.333,0.311,SUP_0045
2024-09-06,PROD_0019,Healthcare,923,138,276,1661,123.76,0.254,0.362,SUP_0079
2024-09-06,PROD_0020,Automotive,456,68,136,820,56.02,0.234,0.142,SUP_0040
2024-09-06,PROD_0021,Electronics,159,23,47,286,67.24,0.247,0.242,SUP_0021
2024-09-06,PROD_0022,Industrial,1328,199,398,2390,169.48,0.321,0.339,SUP_0128
2024-09-06,PROD_0023,Automotive,623,93,186,1121,170.63,0.261,0.445,SUP_0147
2024-09-06,PROD_0024,Automotive,1157,173,347,2082,197.98,0.252,0.23,SUP_0153
2024-09-06,PROD_0025,Industrial,300,45,90,540,154.45,0.349,0.42,SUP_0181
2024-09-06,PROD_0026,Automotive,745,111,223,1341,17.54,0.288,0.192,SUP_0030
2024-09-06,PROD_0027,Electronics,1150,172,345,2070,132.75,0.249,0.215,SUP_0182
2024-09-06,PROD_0028,Automotive,226,33,67,406,40.32,0.319,0.386,SUP_0183
2024-09-06,PROD_0029,Consumer_Goods,946,141,283,1702,177.7,0.258,0.122,SUP_0162
2024-09-06,PROD_0030,Electronics,472,70,141,849,100.54,0.186,0.182,SUP_0085
2024-09-06,PROD_0031,Electronics,607,91,182,1092,79.88,0.301,0.164,SUP_0099
2024-09-06,PROD_0032,Automotive,554,83,166,997,154.23,0.328,0.183,SUP_0039
2024-09-06,PROD_0033,Consumer_Goods,331,49,99,595,175.1,0.202,0.388,SUP_0155
2024-09-06,PROD_0034,Consumer_Goods,277,41,83,498,97.78,0.276,0.167,SUP_0049
2024-09-06,PROD_0035,Industrial,800,120,240,1440,15.23,0.34,0.333,SUP_0083
2024-09-06,PROD_0036,Healthcare,1080,162,324,1944,159.29,0.155,0.264,SUP_0121
2024-09-06,PROD_0037,Consumer_Goods,978,146,293,1760,136.3,0.328,0.352,SUP_0122
2024-09-06,PROD_0038,Electronics,1066,159,319,1918,139.48,0.228,0.381,SUP_0105
2024-09-06,PROD_0039,Automotive,581,87,174,1045,65.32,0.261,0.396,SUP_0186
2024-09-06,PROD_0040,Electronics,169,25,50,304,49.27,0.318,0.204,SUP_0161
2024-09-06,PROD_0041,Electronics,1561,234,468,2809,98.74,0.309,0.272,SUP_0014
2024-09-06,PROD_0042,Industrial,136,20,40,244,116.45,0.247,0.319,SUP_0111
2024-09-06,PROD_0043,Automotive,240,36,72,432,38.17,0.226,0.13,SUP_0111
2024-09-06,PROD_0044,Electronics,861,129,258,1549,165.19,0.301,0.154,SUP_0147
2024-09-06,PROD_0045,Healthcare,644,96,193,1159,125.38,0.192,0.108,SUP_0161
2024-09-06,PROD_0046,Electronics,156,23,46,280,172.35,0.224,0.206,SUP_0006
2024-09-06,PROD_0047,Automotive,657,98,197,1182,170.7,0.343,0.355,SUP_0157
2024-09-06,PROD_0048,Automotive,1172,175,351,2109,126.11,0.244,0.173,SUP_0094
2024-09-06,PROD_0049,Automotive,406,60,121,730,30.38,0.332,0.447,SUP_0030
2024-09-06,PROD_0050,Consumer_Goods,198,29,59,356,115.19,0.318,0.264,SUP_0144
2024-09-06,PROD_0051,Automotive,888,133,266,1598,76.37,0.258,0.123,SUP_0139
2024-09-06,PROD_0052,Automotive,1254,188,376,2257,130.62,0.188,0.378,SUP_0072
2024-09-06,PROD_0053,Automotive,634,95,190,1141,61.34,0.309,0.429,SUP_0012
2024-09-06,PROD_0054,Industrial,176,26,52,316,164.29,0.189,0.395,SUP_0074
2024-09-06,PROD_0055,Automotive,1083,162,324,1949,16.15,0.301,0.443,SUP_0058
2024-09-06,PROD_0056,Consumer_Goods,679,101,203,1222,97.05,0.325,0.267,SUP_0005
2024-09-06,PROD_0057,Consumer_Goods,397,59,119,714,98.62,0.314,0.324,SUP_0196
2024-09-06,PROD_0058,Electronics,1069,160,320,1924,54.88,0.216,0.238,SUP_0042
2024-09-06,PROD_0059,Industrial,323,48,96,581,173.33,0.338,0.139,SUP_0007
2024-09-06,PROD_0060,Industrial,383,57,114,689,30.42,0.18,0.274,SUP_0010
2024-09-06,PROD_0061,Industrial,546,81,163,982,127.69,0.274,0.133,SUP_0115
2024-09-06,PROD_0062,Industrial,348,52,104,626,101.42,0.308,0.387,SUP_0200
2024-09-06,PROD_0063,Consumer_Goods,761,114,228,1369,74.45,0.286,0.247,SUP_0170
2024-09-06,PROD_0064,Automotive,662,99,198,1191,142.89,0.346,0.308,SUP_0072
2024-09-06,PROD_0065,Electronics,723,108,216,1301,96.62,0.245,0.341,SUP_0050
2024-09-06,PROD_0066,Healthcare,580,87,174,1044,40.38,0.262,0.404,SUP_0189
2024-09-06,PROD_0067,Healthcare,293,43,87,527,61.82,0.173,0.243,SUP_0102
2024-09-06,PROD_0068,Healthcare,854,128,256,1537,32.55,0.343,0.232,SUP_0015
2024-09-06,PROD_0069,Electronics,105,15,31,189,189.18,0.257,0.178,SUP_0105
2024-09-06,PROD_0070,Automotive,245,36,73,441,30.58,0.198,0.138,SUP_0156
2024-09-06,PROD_0071,Healthcare,1045,156,313,1881,42.53,0.301,0.413,SUP_0040
2024-09-06,PROD_0072,Industrial,1079,161,323,1942,64.4,0.312,0.334,SUP_0078
2024-09-06,PROD_0073,Consumer_Goods,567,85,170,1020,78.52,0.284,0.185,SUP_0037
2024-09-06,PROD_0074,Electronics,481,72,144,865,175.97,0.236,0.234,SUP_0119
2024-09-06,PROD_0075,Healthcare,801,120,240,1441,93.82,0.229,0.347,SUP_0091
2024-09-06,PROD_0076,Consumer_Goods,519,77,155,934,194.56,0.331,0.186,SUP_0040
2024-09-06,PROD_0077,Consumer_Goods,324,48,97,583,64.63,0.189,0.415,SUP_0110
2024-09-06,PROD_0078,Healthcare,158,23,47,284,51.55,0.326,0.414,SUP_0162
2024-09-06,PROD_0079,Consumer_Goods,684,102,205,1231,87.49,0.233,0.431,SUP_0136
2024-09-06,PROD_0080,Industrial,845,126,253,1521,48.25,0.292,0.402,SUP_0200
2024-09-06,PROD_0081,Automotive,334,50,100,601,179.07,0.182,0.393,SUP_0163
2024-09-06,PROD_0082,Electronics,622,93,186,1119,26.08,0.309,0.12,SUP_0147
2024-09-06,PROD_0083,Industrial,892,133,267,1605,17.26,0.238,0.43,SUP_0160
2024-09-06,PROD_0084,Healthcare,189,28,56,340,151.17,0.291,0.385,SUP_0128
2024-09-06,PROD_0085,Automotive,446,66,133,802,31.7,0.192,0.326,SUP_0051
2024-09-06,PROD_0086,Industrial,790,118,237,1422,190.7,0.197,0.167,SUP_0200
2024-09-06,PROD_0087,Healthcare,1586,237,475,2854,81.82,0.174,0.188,SUP_0158
2024-09-06,PROD_0088,Consumer_Goods,111,16,33,199,148.32,0.276,0.271,SUP_0158
2024-09-06,PROD_0089,Consumer_Goods,546,81,163,982,162.3,0.15,0.394,SUP_0043
2024-09-06,PROD_0090,Automotive,695,104,208,1251,60.01,0.165,0.298,SUP_0126
2024-09-06,PROD_0091,Consumer_Goods,1288,193,386,2318,141.05,0.343,0.286,SUP_0045
2024-09-06,PROD_0092,Electronics,610,91,183,1098,57.51,0.261,0.448,SUP_0115
2024-09-06,PROD_0093,Electronics,915,137,274,1647,186.26,0.316,0.201,SUP_0162
2024-09-06,PROD_0094,Consumer_Goods,838,125,251,1508,87.17,0.283,0.367,SUP_0188
2024-09-06,PROD_0095,Industrial,723,108,216,1301,159.37,0.159,0.276,SUP_0097
2024-09-06,PROD_0096,Automotive,640,96,192,1152,192.27,0.342,0.432,SUP_0062
2024-09-06,PROD_0097,Consumer_Goods,883,132,264,1589,178.16,0.292,0.102,SUP_0178
2024-09-06,PROD_0098,Electronics,882,132,264,1587,99.86,0.215,0.228,SUP_0131
2024-09-06,PROD_0099,Industrial,235,35,70,423,191.31,0.289,0.274,SUP_0082
2024-09-06,PROD_0100,Automotive,693,103,207,1247,14.44,0.221,0.146,SUP_0084
2024-09-07,PROD_0001,Industrial,795,119,238,1431,99.12,0.328,0.119,SUP_0094
2024-09-07,PROD_0002,Healthcare,1199,179,359,2158,20.98,0.19,0.335,SUP_0044
2024-09-07,PROD_0003,Automotive,741,111,222,1333,24.4,0.174,0.156,SUP_0121
2024-09-07,PROD_0004,Healthcare,273,40,81,491,33.34,0.256,0.193,SUP_0001
2024-09-07,PROD_0005,Automotive,199,29,59,358,72.36,0.155,0.376,SUP_0171
2024-09-07,PROD_0006,Healthcare,988,148,296,1778,100.12,0.259,0.244,SUP_0068
2024-09-07,PROD_0007,Automotive,1025,153,307,1845,15.51,0.249,0.215,SUP_0198
2024-09-07,PROD_0008,Automotive,1140,171,342,2052,121.27,0.161,0.348,SUP_0042
2024-09-07,PROD_0009,Industrial,951,142,285,1711,101.01,0.264,0.2,SUP_0049
2024-09-07,PROD_0010,Consumer_Goods,919,137,275,1654,195.29,0.195,0.329,SUP_0065
2024-09-07,PROD_0011,Electronics,525,78,157,945,106.21,0.209,0.258,SUP_0071
2024-09-07,PROD_0012,Industrial,910,136,273,1638,107.58,0.31,0.428,SUP_0165
2024-09-07,PROD_0013,Industrial,133,19,39,239,27.95,0.259,0.411,SUP_0172
2024-09-07,PROD_0014,Consumer_Goods,764,114,229,1375,92.23,0.236,0.435,SUP_0179
2024-09-07,PROD_0015,Healthcare,117,17,35,210,50.09,0.233,0.343,SUP_0170
2024-09-07,PROD_0016,Healthcare,1028,154,308,1850,13.61,0.177,0.231,SUP_0026
2024-09-07,PROD_0017,Automotive,941,141,282,1693,155.62,0.169,0.381,SUP_0180
2024-09-07,PROD_0018,Automotive,701,105,210,1261,191.97,0.187,0.338,SUP_0174
2024-09-07,PROD_0019,Automotive,320,48,96,576,137.3,0.349,0.403,SUP_0030
2024-09-07,PROD_0020,Industrial,986,147,295,1774,154.26,0.288,0.45,SUP_0151
2024-09-07,PROD_0021,Consumer_Goods,1187,178,356,2136,163.79,0.332,0.119,SUP_0120
2024-09-07,PROD_0022,Electronics,1224,183,367,2203,115.33,0.23,0.376,SUP_0075
2024-09-07,PROD_0023,Industrial,878,131,263,1580,83.83,0.157,0.41,SUP_0139
2024-09-07,PROD_0024,Industrial,1480,222,444,2664,50.48,0.221,0.347,SUP_0131
2024-09-07,PROD_0025,Consumer_Goods,740,111,222,1332,53.28,0.305,0.112,SUP_0122
2024-09-07,PROD_0026,Automotive,97,14,29,174,82.02,0.277,0.436,SUP_0052
2024-09-07,PROD_0027,Industrial,135,20,40,243,59.68,0.229,0.327,SUP_0107
2024-09-07,PROD_0028,Automotive,1415,212,424,2547,177.28,0.166,0.319,SUP_0110
2024-09-07,PROD_0029,Automotive,904,135,271,1627,74.91,0.267,0.435,SUP_0127
2024-09-07,PROD_0030,Automotive,551,82,165,991,55.59,0.182,0.154,SUP_0191
2024-09-07,PROD_0031,Industrial,244,36,73,439,116.95,0.236,0.4,SUP_0151
2024-09-07,PROD_0032,Healthcare,167,25,50,300,187.4,0.272,0.415,SUP_0163
2024-09-07,PROD_0033,Healthcare,1374,206,412,2473,198.47,0.214,0.335,SUP_0152
2024-09-07,PROD_0034,Electronics,588,88,176,1058,88.54,0.238,0.396,SUP_0149
2024-09-07,PROD_0035,Industrial,691,103,207,1243,27.35,0.225,0.415,SUP_0194
2024-09-07,PROD_0036,Electronics,899,134,269,1618,56.66,0.249,0.324,SUP_0155
2024-09-07,PROD_0037,Healthcare,467,70,140,840,131.42,0.191,0.348,SUP_0093
2024-09-07,PROD_0038,Electronics,962,144,288,1731,188.24,0.256,0.169,SUP_0102
2024-09-07,PROD_0039,Automotive,94,14,28,169,197.68,0.24,0.239,SUP_0158
2024-09-07,PROD_0040,Automotive,167,25,50,300,181.31,0.267,0.136,SUP_0045
2024-09-07,PROD_0041,Automotive,163,24,48,293,67.32,0.321,0.314,SUP_0113
2024-09-07,PROD_0042,Automotive,685,102,205,1233,66.67,0.156,0.102,SUP_0159
2024-09-07,PROD_0043,Automotive,708,106,212,1274,63.83,0.157,0.384,SUP_0014
2024-09-07,PROD_0044,Consumer_Goods,622,93,186,1119,102.73,0.297,0.323,SUP_0017
2024-09-07,PROD_0045,Industrial,596,89,178,1072,57.01,0.278,0.238,SUP_0006
2024-09-07,PROD_0046,Automotive,74,11,22,133,92.21,0.28,0.165,SUP_0198
2024-09-07,PROD_0047,Healthcare,717,107,215,1290,95.02,0.29,0.433,SUP_0053
2024-09-07,PROD_0048,Industrial,735,110,220,1323,86.28,0.284,0.139,SUP_0164
2024-09-07,PROD_0049,Industrial,529,79,158,952,134.09,0.275,0.271,SUP_0028
2024-09-07,PROD_0050,Industrial,1233,184,369,2219,152.17,0.224,0.101,SUP_0192
2024-09-07,PROD_0051,Consumer_Goods,79,11,23,142,161.72,0.176,0.363,SUP_0016
2024-09-07,PROD_0052,Automotive,369,55,110,664,161.76,0.322,0.295,SUP_0088
2024-09-07,PROD_0053,Industrial,355,53,106,639,140.58,0.221,0.446,SUP_0158
2024-09-07,PROD_0054,Consumer_Goods,117,17,35,210,45.78,0.316,0.383,SUP_0089
2024-09-07,PROD_0055,Consumer_Goods,1011,151,303,1819,77.61,0.283,0.173,SUP_0138
2024-09-07,PROD_0056,Electronics,236,35,70,424,160.47,0.244,0.428,SUP_0040
2024-09-07,PROD_0057,Industrial,128,19,38,230,88.3,0.263,0.274,SUP_0192
2024-09-07,PROD_0058,Industrial,184,27,55,331,177.1,0.258,0.254,SUP_0130
2024-09-07,PROD_0059,Consumer_Goods,479,71,143,862,189.02,0.264,0.361,SUP_0145
2024-09-07,PROD_0060,Healthcare,1476,221,442,2656,196.66,0.168,0.146,SUP_0025
2024-09-07,PROD_0061,Electronics,1502,225,450,2703,120.09,0.257,0.185,SUP_0009
2024-09-07,PROD_0062,Automotive,726,108,217,1306,146.02,0.298,0.448,SUP_0087
2024-09-07,PROD_0063,Consumer_Goods,474,71,142,853,93.62,0.192,0.298,SUP_0039
2024-09-07,PROD_0064,Consumer_Goods,707,106,212,1272,73.21,0.299,0.175,SUP_0015
2024-09-07,PROD_0065,Industrial,1073,160,321,1931,181.22,0.302,0.262,SUP_0192
2024-09-07,PROD_0066,Electronics,1200,180,360,2160,101.03,0.187,0.343,SUP_0024
2024-09-07,PROD_0067,Industrial,518,77,155,932,161.38,0.268,0.414,SUP_0175
2024-09-07,PROD_0068,Healthcare,113,16,33,203,104.38,0.232,0.233,SUP_0143
2024-09-07,PROD_0069,Industrial,161,24,48,289,109.41,0.182,0.335,SUP_0106
2024-09-07,PROD_0070,Consumer_Goods,700,105,210,1260,142.43,0.263,0.307,SUP_0137
2024-09-07,PROD_0071,Automotive,1032,154,309,1857,163.86,0.26,0.149,SUP_0022
2024-09-07,PROD_0072,Consumer_Goods,963,144,288,1733,16.89,0.197,0.148,SUP_0169
2024-09-07,PROD_0073,Healthcare,552,82,165,993,42.58,0.308,0.234,SUP_0084
2024-09-07,PROD_0074,Healthcare,316,47,94,568,173.54,0.278,0.192,SUP_0031
2024-09-07,PROD_0075,Electronics,941,141,282,1693,29.22,0.237,0.405,SUP_0024
2024-09-07,PROD_0076,Healthcare,1220,183,366,2196,74.78,0.307,0.354,SUP_0057
2024-09-07,PROD_0077,Electronics,1131,169,339,2035,162.54,0.245,0.2,SUP_0190
2024-09-07,PROD_0078,Automotive,214,32,64,385,35.99,0.177,0.334,SUP_0183
2024-09-07,PROD_0079,Electronics,314,47,94,565,28.32,0.156,0.234,SUP_0123
2024-09-07,PROD_0080,Industrial,793,118,237,1427,180.39,0.174,0.422,SUP_0120
2024-09-07,PROD_0081,Industrial,968,145,290,1742,32.69,0.237,0.141,SUP_0132
2024-09-07,PROD_0082,Industrial,474,71,142,853,18.52,0.326,0.179,SUP_0172
2024-09-07,PROD_0083,Healthcare,583,87,174,1049,60.77,0.228,0.334,SUP_0016
2024-09-07,PROD_0084,Healthcare,403,60,120,725,100.71,0.165,0.229,SUP_0046
2024-09-07,PROD_0085,Industrial,683,102,204,1229,111.94,0.326,0.336,SUP_0038
2024-09-07,PROD_0086,Electronics,828,124,248,1490,20.42,0.275,0.313,SUP_0179
2024-09-07,PROD_0087,Industrial,934,140,280,1681,100.27,0.343,0.351,SUP_0185
2024-09-07,PROD_0088,Electronics,1060,159,318,1908,126.76,0.263,0.317,SUP_0107
2024-09-07,PROD_0089,Consumer_Goods,941,141,282,1693,29.16,0.208,0.136,SUP_0168
2024-09-07,PROD_0090,Electronics,431,64,129,775,70.51,0.334,0.184,SUP_0127
2024-09-07,PROD_0091,Industrial,268,40,80,482,197.88,0.206,0.428,SUP_0139
2024-09-07,PROD_0092,Consumer_Goods,953,142,285,1715,25.06,0.334,0.181,SUP_0103
2024-09-07,PROD_0093,Healthcare,522,78,156,939,146.67,0.231,0.411,SUP_0176
2024-09-07,PROD_0094,Electronics,602,90,180,1083,128.47,0.328,0.209,SUP_0116
2024-09-07,PROD_0095,Consumer_Goods,991,148,297,1783,152.12,0.323,0.214,SUP_0186
2024-09-07,PROD_0096,Automotive,74,11,22,133,64.35,0.187,0.423,SUP_0034
2024-09-07,PROD_0097,Healthcare,365,54,109,657,19.4,0.289,0.33,SUP_0067
2024-09-07,PROD_0098,Industrial,656,98,196,1180,177.14,0.287,0.261,SUP_0144
2024-09-07,PROD_0099,Automotive,696,104,208,1252,156.94,0.226,0.232,SUP_0110
2024-09-07,PROD_0100,Consumer_Goods,706,105,211,1270,78.14,0.165,0.319,SUP_0168
2024-09-08,PROD_0001,Automotive,1091,163,327,1963,21.37,0.213,0.193,SUP_0145
2024-09-08,PROD_0002,Automotive,151,22,45,271,24.83,0.327,0.221,SUP_0099
2024-09-08,PROD_0003,Electronics,702,105,210,1263,78.37,0.2,0.398,SUP_0191
2024-09-08,PROD_0004,Healthcare,1237,185,371,2226,47.97,0.186,0.327,SUP_0106
2024-09-08,PROD_0005,Healthcare,1004,150,301,1807,180.43,0.214,0.147,SUP_0086
2024-09-08,PROD_0006,Healthcare,599,89,179,1078,20.38,0.245,0.397,SUP_0041
2024-09-08,PROD_0007,Consumer_Goods,212,31,63,381,124.96,0.235,0.227,SUP_0068
2024-09-08,PROD_0008,Automotive,471,70,141,847,192.56,0.254,0.225,SUP_0164
2024-09-08,PROD_0009,Industrial,928,139,278,1670,31.39,0.175,0.209,SUP_0144
2024-09-08,PROD_0010,Healthcare,475,71,142,855,61.27,0.264,0.167,SUP_0131
2024-09-08,PROD_0011,Consumer_Goods,565,84,169,1017,75.7,0.225,0.338,SUP_0083
2024-09-08,PROD_0012,Industrial,632,94,189,1137,197.77,0.211,0.383,SUP_0088
2024-09-08,PROD_0013,Consumer_Goods,211,31,63,379,132.7,0.242,0.437,SUP_0153
2024-09-08,PROD_0014,Industrial,615,92,184,1107,48.11,0.284,0.4,SUP_0014
2024-09-08,PROD_0015,Healthcare,837,125,251,1506,141.85,0.229,0.422,SUP_0012
2024-09-08,PROD_0016,Healthcare,1184,177,355,2131,174.44,0.201,0.117,SUP_0006
2024-09-08,PROD_0017,Automotive,902,135,270,1623,138.7,0.282,0.121,SUP_0068
2024-09-08,PROD_0018,Healthcare,1235,185,370,2223,20.28,0.247,0.425,SUP_0025
2024-09-08,PROD_0019,Automotive,859,128,257,1546,39.85,0.222,0.165,SUP_0099
2024-09-08,PROD_0020,Automotive,1197,179,359,2154,129.83,0.198,0.175,SUP_0103
2024-09-08,PROD_0021,Industrial,698,104,209,1256,42.62,0.302,0.182,SUP_0012
2024-09-08,PROD_0022,Electronics,955,143,286,1719,179.32,0.293,0.102,SUP_0109
2024-09-08,PROD_0023,Consumer_Goods,1001,150,300,1801,22.31,0.192,0.268,SUP_0101
2024-09-08,PROD_0024,Automotive,342,51,102,615,134.48,0.344,0.362,SUP_0136
2024-09-08,PROD_0025,Industrial,511,76,153,919,64.67,0.167,0.42,SUP_0105
2024-09-08,PROD_0026,Healthcare,1187,178,356,2136,139.62,0.334,0.177,SUP_0190
2024-09-08,PROD_0027,Healthcare,775,116,232,1395,25.94,0.26,0.28,SUP_0033
2024-09-08,PROD_0028,Consumer_Goods,1024,153,307,1843,91.04,0.279,0.406,SUP_0037
2024-09-08,PROD_0029,Industrial,561,84,168,1009,33.71,0.224,0.414,SUP_0113
2024-09-08,PROD_0030,Healthcare,1227,184,368,2208,147.87,0.185,0.291,SUP_0151
2024-09-08,PROD_0031,Industrial,728,109,218,1310,57.3,0.292,0.348,SUP_0006
2024-09-08,PROD_0032,Automotive,1003,150,300,1805,191.19,0.232,0.214,SUP_0091
2024-09-08,PROD_0033,Healthcare,200,30,60,360,158.88,0.263,0.228,SUP_0037
2024-09-08,PROD_0034,Consumer_Goods,927,139,278,1668,132.58,0.161,0.303,SUP_0101
2024-09-08,PROD_0035,Industrial,928,139,278,1670,58.41,0.247,0.161,SUP_0029
2024-09-08,PROD_0036,Electronics,287,43,86,516,198.69,0.157,0.121,SUP_0111
2024-09-08,PROD_0037,Consumer_Goods,660,99,198,1188,185.24,0.288,0.259,SUP_0168
2024-09-08,PROD_0038,Consumer_Goods,760,114,228,1368,53.89,0.182,0.321,SUP_0059
2024-09-08,PROD_0039,Automotive,624,93,187,1123,26.29,0.296,0.232,SUP_0164
2024-09-08,PROD_0040,Electronics,871,130,261,1567,170.88,0.192,0.387,SUP_0189
2024-09-08,PROD_0041,Consumer_Goods,686,102,205,1234,173.21,0.304,0.275,SUP_0065
2024-09-08,PROD_0042,Consumer_Goods,257,38,77,462,14.52,0.269,0.221,SUP_0108
2024-09-08,PROD_0043,Consumer_Goods,394,59,118,709,59.41,0.33,0.124,SUP_0041
2024-09-08,PROD_0044,Industrial,812,121,243,1461,148.01,0.242,0.344,SUP_0083
2024-09-08,PROD_0045,Automotive,141,21,42,253,137.8,0.189,0.143,SUP_0050
2024-09-08,PROD_0046,Electronics,355,53,106,639,57.46,0.192,0.23,SUP_0127
2024-09-08,PROD_0047,Consumer_Goods,557,83,167,1002,23.91,0.296,0.208,SUP_0015
2024-09-08,PROD_0048,Electronics,461,69,138,829,45.81,0.25,0.271,SUP_0088
2024-09-08,PROD_0049,Electronics,300,45,90,540,173.3,0.17,0.276,SUP_0114
2024-09-08,PROD_0050,Industrial,205,30,61,369,74.46,0.18,0.311,SUP_0145
2024-09-08,PROD_0051,Automotive,482,72,144,867,71.53,0.192,0.141,SUP_0167
2024-09-08,PROD_0052,Industrial,1047,157,314,1884,154.03,0.252,0.249,SUP_0033
2024-09-08,PROD_0053,Consumer_Goods,876,131,262,1576,147.62,0.209,0.425,SUP_0091
2024-09-08,PROD_0054,Electronics,975,146,292,1755,156.65,0.225,0.382,SUP_0078
2024-09-08,PROD_0055,Industrial,400,60,120,720,160.96,0.152,0.218,SUP_0190
2024-09-08,PROD_0056,Automotive,416,62,124,748,82.55,0.312,0.375,SUP_0043
2024-09-08,PROD_0057,Consumer_Goods,241,36,72,433,170.31,0.177,0.186,SUP_0053
2024-09-08,PROD_0058,Healthcare,1336,200,400,2404,120.79,0.177,0.272,SUP_0010
2024-09-08,PROD_0059,Industrial,543,81,162,977,117.29,0.249,0.39,SUP_0005
2024-09-08,PROD_0060,Automotive,180,27,54,324,87.25,0.249,0.119,SUP_0155
2024-09-08,PROD_0061,Industrial,720,108,216,1296,129.84,0.204,0.24,SUP_0093
2024-09-08,PROD_0062,Industrial,82,12,24,147,173.24,0.226,0.142,SUP_0062
2024-09-08,PROD_0063,Automotive,696,104,208,1252,157.94,0.342,0.378,SUP_0090
2024-09-08,PROD_0064,Consumer_Goods,347,52,104,624,98.08,0.163,0.391,SUP_0045
2024-09-08,PROD_0065,Industrial,1352,202,405,2433,158.53,0.317,0.279,SUP_0079
2024-09-08,PROD_0066,Electronics,93,13,27,167,179.26,0.164,0.272,SUP_0149
2024-09-08,PROD_0067,Electronics,1026,153,307,1846,181.62,0.156,0.352,SUP_0044
2024-09-08,PROD_0068,Consumer_Goods,473,70,141,851,187.68,0.264,0.146,SUP_0066
2024-09-08,PROD_0069,Electronics,279,41,83,502,41.24,0.174,0.148,SUP_0111
2024-09-08,PROD_0070,Healthcare,1292,193,387,2325,97.53,0.27,0.141,SUP_0081
2024-09-08,PROD_0071,Industrial,908,136,272,1634,160.31,0.283,0.299,SUP_0159
2024-09-08,PROD_0072,Healthcare,137,20,41,246,148.41,0.175,0.179,SUP_0042
2024-09-08,PROD_0073,Consumer_Goods,654,98,196,1177,71.84,0.244,0.366,SUP_0025
2024-09-08,PROD_0074,Consumer_Goods,154,23,46,277,53.38,0.24,0.157,SUP_0142
2024-09-08,PROD_0075,Consumer_Goods,686,102,205,1234,185.85,0.16,0.227,SUP_0016
2024-09-08,PROD_0076,Automotive,1134,170,340,2041,124.6,0.228,0.209,SUP_0055
2024-09-08,PROD_0077,Healthcare,967,145,290,1740,105.04,0.197,0.246,SUP_0045
2024-09-08,PROD_0078,Consumer_Goods,621,93,186,1117,18.57,0.171,0.27,SUP_0194
2024-09-08,PROD_0079,Electronics,497,74,149,894,135.25,0.191,0.211,SUP_0125
2024-09-08,PROD_0080,Electronics,256,38,76,460,101.95,0.264,0.311,SUP_0160
2024-09-08,PROD_0081,Industrial,89,13,26,160,70.87,0.16,0.123,SUP_0026
